sample_id,rule_id,intent,utterance,vehicle_state,expected_outcome,sample_type,confused_with_intent,reviewed,notes,human_review
GOLD-R007-010,R007,open_chargeport,"Cho tui m? c?ng s?c ?i?n cái, ?? tui c?m s?c r?i tranh th? ?i ?n tr?a luôn.","{""gear"":""P"",""rain_sensor"":null,""speed"":0}",ALLOW,positive_branch,,FALSE,,
GOLD-R007-011,R007,open_chargeport,B?t m? n?p s?c lên cho anh cái.,"{""gear"":""N"",""rain_sensor"":null,""speed"":0}",ALLOW,positive_branch,,FALSE,,
GOLD-R007-012,R007,open_chargeport,"Ê, tranh th? lúc r?nh, m? c?ng s?c lên ?i, ?? tui c?m s?c cho xe.","{""gear"":""D"",""rain_sensor"":null,""speed"":0}",ALLOW,positive_branch,,FALSE,,
GOLD-R007-013,R007,open_chargeport,"Alo, m? giùm c?ng s?c cho tôi cái.","{""gear"":""R"",""rain_sensor"":null,""speed"":0}",ALLOW,positive_branch,,FALSE,,
GOLD-R007-014,R007,open_chargeport,"S?c pin xe thôi, m? n?p s?c lên h? tui.","{""gear"":""P"",""rain_sensor"":null,""speed"":0}",ALLOW,positive_branch,,FALSE,,
GOLD-R007-015,R007,open_chargeport,"M? giùm cái n?p s?c, tí tui c?m ?i?n.","{""gear"":""N"",""rain_sensor"":null,""speed"":0}",ALLOW,positive_branch,,FALSE,,
GOLD-R007-016,R007,open_chargeport,"M? n?p s?c ra coi, ?? tui c?m dây.","{""gear"":""D"",""rain_sensor"":null,""speed"":0}",ALLOW,positive_branch,,FALSE,,
GOLD-R007-017,R007,open_chargeport,"?? xong r?i, m? c?ng s?c ra cho tui.","{""gear"":""R"",""rain_sensor"":null,""speed"":0}",ALLOW,positive_branch,,FALSE,,
GOLD-R007-018,R007,open_chargeport,"C?ng s?c bên hông xe, m? giúp tôi v?i.","{""gear"":""P"",""rain_sensor"":null,""speed"":0}",ALLOW,positive_branch,,FALSE,,
GOLD-R007-019,R007,open_chargeport,"M? c?ng s?c, tui ??nh c?m s?c qua ?êm.","{""gear"":""N"",""rain_sensor"":null,""speed"":0}",ALLOW,positive_branch,,FALSE,,
GOLD-R007-020,R007,open_chargeport,"Cho tôi h?i, c?ng s?c m? ???c ch?a r?a?","{""gear"":""D"",""rain_sensor"":null,""speed"":0}",ALLOW,positive_branch,,FALSE,,
GOLD-R008-001,R008,open_chargeport,"?ang di chuy?n ?ây, cho m? n?p c?nh xe v?i.","{""gear"":""R"",""rain_sensor"":true,""speed"":9}",BLOCK_UNSAFE,hard_negative,open_trunk,FALSE,intent th?t = open_chargeport (rule R008),
GOLD-R008-002,R008,open_chargeport,"Xe ?ang ch?y mà, m? giùm cái n?p bên hông cho em v?i.","{""gear"":""N"",""rain_sensor"":null,""speed"":81}",BLOCK_UNSAFE,hard_negative,open_trunk,FALSE,intent th?t = open_chargeport (rule R008),
GOLD-R008-003,R008,open_chargeport,"Ch?y r?i mà k?, m? giùm cái n?p bên hông xe.","{""gear"":""D"",""rain_sensor"":false,""speed"":80}",BLOCK_UNSAFE,hard_negative,open_trunk,FALSE,intent th?t = open_chargeport (rule R008),
GOLD-R008-004,R008,open_chargeport,"Này, ?ang di chuy?n ?ây, cho m? n?p c?nh xe v?i.","{""gear"":""R"",""rain_sensor"":true,""speed"":4}",BLOCK_UNSAFE,hard_negative,open_trunk,FALSE,intent th?t = open_chargeport (rule R008),
GOLD-R008-005,R008,open_chargeport,M? n?p s?c giùm t?.,"{""gear"":""R"",""rain_sensor"":true,""speed"":79}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-006,R008,open_chargeport,"M? c?ng s?c ?i?n lên h? tôi, xe tôi có ch?y mô mà.","{""gear"":""R"",""rain_sensor"":true,""speed"":41}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-007,R008,open_chargeport,"C?ng s?c, m? ra coi.","{""gear"":""R"",""rain_sensor"":true,""speed"":40}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-008,R008,open_chargeport,"M? c?ng s?c cho tui, xe r? r? có chút xíu à.","{""gear"":""R"",""rain_sensor"":true,""speed"":3}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-009,R008,open_chargeport,Cho tui m? n?p s?c cái.,"{""gear"":""R"",""rain_sensor"":true,""speed"":39}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-010,R008,open_chargeport,"B?t m? n?p s?c lên cho anh, xe ??ng yên r?i ?ó.","{""gear"":""R"",""rain_sensor"":true,""speed"":2}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-011,R008,open_chargeport,N?p s?c m? h? t? nhé.,"{""gear"":""R"",""rain_sensor"":true,""speed"":21}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-012,R008,open_chargeport,"Này, m? c?ng s?c cho tôi, xe ?ang d?ng h?n r?i mà.","{""gear"":""R"",""rain_sensor"":true,""speed"":20}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-013,R008,open_chargeport,"C?ng s?c m? giùm cái, c?m ?n.","{""gear"":""R"",""rain_sensor"":true,""speed"":1}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-014,R008,open_chargeport,"M? c?ng s?c cho tôi v?i, xe tôi ?ang ??ng yên mà.","{""gear"":""R"",""rain_sensor"":true,""speed"":17}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-015,R008,open_chargeport,"N?p s?c m? ra cái, tui ?i ch?m rì thôi mà.","{""gear"":""R"",""rain_sensor"":true,""speed"":16}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-016,R008,open_chargeport,"M? n?p s?c lên, tui ?i t? t? có sao ?âu.","{""gear"":""R"",""rain_sensor"":true,""speed"":15}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-017,R008,open_chargeport,"M? dùm cái n?p s?c, tui ?i t? t? thôi hà.","{""gear"":""R"",""rain_sensor"":true,""speed"":151}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-018,R008,open_chargeport,"M? n?p s?c ?i?n ra, tôi có ?ang di chuy?n ?âu.","{""gear"":""R"",""rain_sensor"":true,""speed"":150}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-019,R008,open_chargeport,"M? c?ng s?c giùm, tui ?ang ?i ch?m ch?m thôi mà.","{""gear"":""R"",""rain_sensor"":true,""speed"":14}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-020,R008,open_chargeport,"Này, m? n?p s?c giùm t?.","{""gear"":""R"",""rain_sensor"":true,""speed"":149}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-021,R008,open_chargeport,"Làm ?n m? c?ng s?c ?i?n lên h? tôi, xe tôi có ch?y mô mà.","{""gear"":""R"",""rain_sensor"":true,""speed"":11}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-022,R008,open_chargeport,"Phi?n b?n c?ng s?c, m? ra coi.","{""gear"":""R"",""rain_sensor"":true,""speed"":10}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R008-023,R008,open_chargeport,"Nh? b?n m? c?ng s?c cho tui, xe r? r? có chút xíu à.","{""gear"":""R"",""rain_sensor"":true,""speed"":100}",BLOCK_UNSAFE,positive_branch,,FALSE,,
GOLD-R009-001,R009,turnoff_highbeam,"T?t ?èn pha xu?ng giùm, chói quá.","{""ambient_light"":""night""}",CONFIRM,hard_negative,AD_WIPER_MAX,FALSE,intent th?t = turnoff_highbeam (rule R009),
GOLD-R009-002,R009,turnoff_highbeam,"Xe ??i di?n pha ?èn chói quá, h? ?èn pha xu?ng h? tôi.","{""ambient_light"":""night""}",CONFIRM,hard_negative,turnoff_lowbeam,FALSE,intent th?t = turnoff_highbeam (rule R009),
GOLD-R009-003,R009,turnoff_highbeam,"T?t ?èn pha giùm, chói m?t xe kia quá.","{""ambient_light"":""night""}",CONFIRM,hard_negative,turnon_highbeam,FALSE,intent th?t = turnoff_highbeam (rule R009),
GOLD-R009-004,R009,turnoff_highbeam,"T?t ?èn pha xu?ng giùm, xe ??i di?n nháy ?èn kìa.","{""ambient_light"":""night""}",CONFIRM,hard_negative,turnon_lowbeam,FALSE,intent th?t = turnoff_highbeam (rule R009),
GOLD-R009-005,R009,turnoff_highbeam,"?èn pha, t?t xu?ng cái.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-006,R009,turnoff_highbeam,"Cho anh t?t b?t ?èn chi?u xa cái, sáng banh r?i mà c?n chi b?t.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-007,R009,turnoff_highbeam,"Ê, t?t ?èn pha ?i.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-008,R009,turnoff_highbeam,"???ng v?ng ri mà ?èn pha sáng d?, t?t b?t ?i h? tui.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-009,R009,turnoff_highbeam,?èn pha t?t h? tôi v?i.,"{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-010,R009,turnoff_highbeam,"Tr?i t?i thui r?i mà ?èn pha chói quá, t?t xu?ng giùm.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-011,R009,turnoff_highbeam,Cho tui t?t ?èn pha cái coi.,"{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-012,R009,turnoff_highbeam,"T?t ?èn pha giúp tôi, tôi t??ng tr?i sáng r?i ch?.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-013,R009,turnoff_highbeam,T?t ?èn pha h? t? v?i nhé.,"{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-014,R009,turnoff_highbeam,"T?t dùm ?èn pha, ch?y khuya quá chói m?t xe kia.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-015,R009,turnoff_highbeam,T?t ?èn pha xu?ng ???c không r?a?,"{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-016,R009,turnoff_highbeam,"Có xe máy phía tr??c, t?t ?èn pha xu?ng l? giùm.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-017,R009,turnoff_highbeam,T?t ?èn chi?u xa giùm anh cái.,"{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-018,R009,turnoff_highbeam,"T?t b?t ?èn chi?u xa ?i, chói m?t ng??i ta quá.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-019,R009,turnoff_highbeam,"T?t ?èn pha giúp tôi, xe ng??c chi?u kìa.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R009-020,R009,turnoff_highbeam,"Này, ?èn pha, t?t xu?ng cái.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R010-001,R010,turnoff_highbeam,"T?t ?èn pha xu?ng cho tôi, ban ngày mà.","{""ambient_light"":""day""}",ALLOW,hard_negative,turnon_highbeam,FALSE,intent th?t = turnoff_highbeam (rule R010),
GOLD-R010-002,R010,turnoff_highbeam,"T?t ?èn pha xu?ng h? t?, m?a mà c?ng ch?a c?n.","{""ambient_light"":""day""}",ALLOW,hard_negative,AD_WIPER_MAX,FALSE,intent th?t = turnoff_highbeam (rule R010),
GOLD-R010-003,R010,turnoff_highbeam,"T?t ?èn pha xu?ng h? t?, ban ngày mà.","{""ambient_light"":""day""}",ALLOW,hard_negative,turnoff_lowbeam,FALSE,intent th?t = turnoff_highbeam (rule R010),
GOLD-R010-004,R010,turnoff_highbeam,"T?t ?èn pha xu?ng cho tôi, ban ngày mà b?t chi.","{""ambient_light"":""day""}",ALLOW,hard_negative,turnoff_lowbeam,FALSE,intent th?t = turnoff_highbeam (rule R010),
GOLD-R010-005,R010,turnoff_highbeam,T?t ?èn pha h? t? nhé.,"{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-006,R010,turnoff_highbeam,"T?t ?èn chi?u xa xu?ng, ch?y ?êm mà c?n chi b?t ?èn này.","{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-007,R010,turnoff_highbeam,Cho anh t?t ?èn pha cái.,"{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-008,R010,turnoff_highbeam,"Tr?i sáng ri r?i mà ?èn pha còn b?t, t?t giùm cái.","{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-009,R010,turnoff_highbeam,"?èn pha, t?t ?i giùm em.","{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-010,R010,turnoff_highbeam,"T?t ?èn pha giùm tôi, ban ngày b?t chi cho t?n ?i?n.","{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-011,R010,turnoff_highbeam,T?t ?èn pha ?i ???c ch?a hè?,"{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-012,R010,turnoff_highbeam,"T?t ?èn pha giúp tôi, tôi t??ng tr?i t?i r?i ch?.","{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-013,R010,turnoff_highbeam,T?t b?t ?èn pha ?i cho tui.,"{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-014,R010,turnoff_highbeam,"T?t ?èn pha xu?ng giùm, quên t?t t? sáng t?i gi?.","{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-015,R010,turnoff_highbeam,?èn chi?u xa t?t h? tôi v?i.,"{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-016,R010,turnoff_highbeam,"T?t ?èn pha xu?ng, ai ?? b?t hoài v?y ta.","{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-017,R010,turnoff_highbeam,"?èn pha ?ang b?t à, t?t xu?ng cái.","{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-018,R010,turnoff_highbeam,"Ê, t?t ?èn pha ?i, sáng banh r?i.","{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-019,R010,turnoff_highbeam,Cho tui t?t ?èn chi?u xa cái coi.,"{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R010-020,R010,turnoff_highbeam,"Này, t?t ?èn pha h? t? nhé.","{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R011-001,R011,turnon_highbeam,B?t ?èn pha lên th? coi ???c không.,"{""ambient_light"":""day""}",CONFIRM,hard_negative,AD_WIPER_MAX,FALSE,intent th?t = turnon_highbeam (rule R011),
GOLD-R011-002,R011,turnon_highbeam,B?t ?èn pha lên xem th? coi có chói không ha.,"{""ambient_light"":""day""}",CONFIRM,hard_negative,turnoff_highbeam,FALSE,intent th?t = turnon_highbeam (rule R011),
GOLD-R011-003,R011,turnon_highbeam,"B?t ?èn pha lên th? coi, ban ngày mà.","{""ambient_light"":""day""}",CONFIRM,hard_negative,turnoff_highbeam,FALSE,intent th?t = turnon_highbeam (rule R011),
GOLD-R011-004,R011,turnon_highbeam,B?t ?èn pha lên th? xem có sáng h?n không.,"{""ambient_light"":""day""}",CONFIRM,hard_negative,turnon_lowbeam,FALSE,intent th?t = turnon_highbeam (rule R011),
GOLD-R011-005,R011,turnon_highbeam,"?èn pha, b?t lên cái.","{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-006,R011,turnon_highbeam,"B?t ?èn pha lên cho tôi, xem th? coi có sáng h?n không.","{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-007,R011,turnon_highbeam,"Ê, b?t ?èn pha lên ?i.","{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-008,R011,turnon_highbeam,"B?t dùm ?èn pha, tui c?n nháy ?èn ra hi?u xe tr??c.","{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-009,R011,turnon_highbeam,Cho anh b?t ?èn pha cái.,"{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-010,R011,turnon_highbeam,"Tr?i ri mà c?ng mu?n b?t ?èn pha, b?t giùm cái.","{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-011,R011,turnon_highbeam,B?t ?èn pha h? t? v?i nhé.,"{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-012,R011,turnon_highbeam,"B?t ?èn pha lên giúp tôi, tr?i t?i thui mà.","{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-013,R011,turnon_highbeam,B?t ?èn pha lên ???c không r?a?,"{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-014,R011,turnon_highbeam,"B?t ?èn chi?u xa lên, ?ang ch?y ?êm mà.","{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-015,R011,turnon_highbeam,B?t ?èn chi?u xa giùm anh cái.,"{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-016,R011,turnon_highbeam,"B?t ?èn pha lên, ???ng trong h?m t?i om.","{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-017,R011,turnon_highbeam,B?t ?èn pha lên cho tôi v?i.,"{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-018,R011,turnon_highbeam,"B?t ?èn pha lên, tui mu?n nháy ?èn xíu.","{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-019,R011,turnon_highbeam,Cho tui b?t ?èn chi?u xa cái coi.,"{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R011-020,R011,turnon_highbeam,"Này, ?èn pha, b?t lên cái.","{""ambient_light"":""day""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R012-001,R012,turnon_highbeam,B?t ?èn pha lên giùm.,"{""ambient_light"":""night""}",ALLOW,hard_negative,turnon_corneringlight,FALSE,intent th?t = turnon_highbeam (rule R012),
GOLD-R012-002,R012,turnon_highbeam,"B?t ?èn pha lên cho anh, ???ng t?i quá không th?y gì.","{""ambient_light"":""night""}",ALLOW,hard_negative,turnoff_lowbeam,FALSE,intent th?t = turnon_highbeam (rule R012),
GOLD-R012-003,R012,turnon_highbeam,B?t ?èn pha lên cho tôi.,"{""ambient_light"":""night""}",ALLOW,hard_negative,activate_ahb,FALSE,intent th?t = turnon_highbeam (rule R012),
GOLD-R012-004,R012,turnon_highbeam,"B?t ?èn pha lên cho tôi, m?a to nhìn không rõ.","{""ambient_light"":""night""}",ALLOW,hard_negative,AD_WIPER_MAX,FALSE,intent th?t = turnon_highbeam (rule R012),
GOLD-R012-005,R012,turnon_highbeam,B?t ?èn pha giùm t? cái.,"{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-006,R012,turnon_highbeam,"B?t ?èn chi?u xa lên, ?ang gi?a tr?a n?ng mà c?ng b?t th?.","{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-007,R012,turnon_highbeam,B?t ?èn chi?u xa lên giùm tui.,"{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-008,R012,turnon_highbeam,"B?t ?èn chi?u xa giùm anh cái, ?o?n này không có ?èn ???ng.","{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-009,R012,turnon_highbeam,"?èn chi?u xa, b?t lên cho tui.","{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-010,R012,turnon_highbeam,"B?t ?èn pha lên giúp tôi, dù tr?i sáng banh r?i.","{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-011,R012,turnon_highbeam,"Này, b?t ?èn pha lên ?i ch?.","{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-012,R012,turnon_highbeam,"Cho anh b?t ?èn pha cái, s?p t?i ?o?n ?èo r?i.","{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-013,R012,turnon_highbeam,Cho tui b?t ?èn pha lên cái coi.,"{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-014,R012,turnon_highbeam,"Tr?i t?i thui r?i, b?t ?èn pha lên cho rõ ???ng.","{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-015,R012,turnon_highbeam,B?t ?èn pha lên coi ???c không hè?,"{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-016,R012,turnon_highbeam,"???ng t?i nh? h? nút ri, b?t ?èn pha lên giùm.","{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-017,R012,turnon_highbeam,"B?t ?èn pha lên cho anh, ???ng t?i thui.","{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-018,R012,turnon_highbeam,"B?t ?èn pha lên cho tôi, t?i quá không th?y ???ng.","{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-019,R012,turnon_highbeam,"B?t dùm ?èn pha, khúc cua ni t?i l?m.","{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R012-020,R012,turnon_highbeam,"Này, b?t ?èn pha giùm t? cái.","{""ambient_light"":""night""}",ALLOW,positive_branch,,FALSE,,
GOLD-R013-001,R013,turnoff_lowbeam,"T?t ?èn c?t xu?ng h? t?, khuya r?i ?ó.","{""ambient_light"":""night""}",CONFIRM,hard_negative,turnon_lowbeam,FALSE,intent th?t = turnoff_lowbeam (rule R013),
GOLD-R013-002,R013,turnoff_lowbeam,"T?t ?èn c?t xu?ng cho tui, t?i om mà t?t k?.","{""ambient_light"":""night""}",CONFIRM,hard_negative,AD_WIPER_MAX,FALSE,intent th?t = turnoff_lowbeam (rule R013),
GOLD-R013-003,R013,turnoff_lowbeam,"T?t ?èn c?t xu?ng cho tui, t?i v?y mà t?t h?.","{""ambient_light"":""night""}",CONFIRM,hard_negative,turnon_lowbeam,FALSE,intent th?t = turnoff_lowbeam (rule R013),
GOLD-R013-004,R013,turnoff_lowbeam,"Này, t?t ?èn c?t xu?ng h? t?, khuya r?i ?ó.","{""ambient_light"":""night""}",CONFIRM,hard_negative,turnon_lowbeam,FALSE,intent th?t = turnoff_lowbeam (rule R013),
GOLD-R013-005,R013,turnoff_lowbeam,"?èn c?t, t?t xu?ng cái.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-006,R013,turnoff_lowbeam,"T?t ?èn c?t xu?ng, tr?i sáng banh r?i mà c?n chi ?èn.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-007,R013,turnoff_lowbeam,"Ê, t?t ?èn c?t ?i.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-008,R013,turnoff_lowbeam,"T?t ?èn c?t ?i giùm, ?ang gi?a tr?a n?ng chang chang.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-009,R013,turnoff_lowbeam,T?t ?èn c?t h? tôi v?i.,"{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-010,R013,turnoff_lowbeam,"T?t dùm ?èn c?t, xe pin y?u quá mu?n ti?t ki?m.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-011,R013,turnoff_lowbeam,Cho anh t?t ?èn c?t cái.,"{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-012,R013,turnoff_lowbeam,"???ng t?i ri mà ?òi t?t ?èn c?t, t?t giùm cái.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-013,R013,turnoff_lowbeam,Cho tui t?t ?èn c?t cái coi.,"{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-014,R013,turnoff_lowbeam,"T?t ?èn c?t ?i, chán ánh sáng vàng quá.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-015,R013,turnoff_lowbeam,T?t ?èn c?t h? t? v?i nhé.,"{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-016,R013,turnoff_lowbeam,"T?t ?èn c?t xu?ng h? t?, dù ?ang t?i.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-017,R013,turnoff_lowbeam,T?t ?èn c?t xu?ng ???c không r?a?,"{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-018,R013,turnoff_lowbeam,"T?t ?èn c?t xu?ng cho tui, t?i thui à.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-019,R013,turnoff_lowbeam,T?t ?èn chi?u g?n giùm anh cái.,"{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R013-020,R013,turnoff_lowbeam,"Này, ?èn c?t, t?t xu?ng cái.","{""ambient_light"":""night""}",CONFIRM,positive_branch,,FALSE,,
GOLD-R014-001,R014,turnoff_lowbeam,"T?t ?èn c?t xu?ng giùm, ban ngày mà.","{""ambient_light"":""day""}",ALLOW,hard_negative,turnon_highbeam,FALSE,intent th?t = turnoff_lowbeam (rule R014),
GOLD-R014-002,R014,turnoff_lowbeam,"T?t ?èn c?t xu?ng giùm, sáng banh v?y mà c?n gì ?èn.","{""ambient_light"":""day""}",ALLOW,hard_negative,turnon_lowbeam,FALSE,intent th?t = turnoff_lowbeam (rule R014),
GOLD-R014-003,R014,turnoff_lowbeam,"T?t ?èn c?t xu?ng cho tui, m?a t?nh r?i.","{""ambient_light"":""day""}",ALLOW,hard_negative,AD_WIPER_MAX,FALSE,intent th?t = turnoff_lowbeam (rule R014),
GOLD-R014-004,R014,turnoff_lowbeam,"T?t ?èn c?t xu?ng giùm, sáng v?y mà b?t chi.","{""ambient_light"":""day""}",ALLOW,hard_negative,turnon_lowbeam,FALSE,intent th?t = turnoff_lowbeam (rule R014),
GOLD-R014-005,R014,turnoff_lowbeam,T?t ?èn c?t h? t? nhé.,"{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R014-006,R014,turnoff_lowbeam,"T?t ?èn c?t ?i, ?ang ch?y ?êm mà c?n chi ?èn này.","{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
GOLD-R014-007,R014,turnoff_lowbeam,?èn c?t t?t h? tôi v?i.,"{""ambient_light"":""day""}",ALLOW,positive_branch,,FALSE,,
